# Rime user dictionary
#@/db_name	jyut6ping3
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	6354
#@/user_id	ad4735de-f6a4-47fe-aa8e-4a1a80cb8225
gaau1 	交	c=3 d=0.0142521 t=6354
gaau1 jik6 	交易	c=1 d=2.55555e-09 t=6354
gaau1 lau4 	交流	c=1 d=6.47595e-07 t=6354
gaau1 zai3 	交際	c=1 d=0.000164106 t=6354
gaau2 	搞	c=1 d=1.06274e-10 t=6354
gaau2 dim6 	搞掂	c=3 d=0.0553523 t=6354
gaau2 dou3 	搞到	c=2 d=0.00188583 t=6354
gaau3 	教	c=3 d=2.63025e-07 t=6354
gaau3 hok6 	教學	c=0 d=1.27849e-09 t=6354
gai1 zai2 	雞仔	c=2 d=0.00123256 t=6354
gai3 	計	c=4 d=0.0193512 t=6354
gam1 	今	c=1 d=1.76065e-08 t=6354
gam1 ci3 	今次	c=1 d=4.87167e-11 t=6354
gam1 go3 sing1 kei4 	今個星期	c=3 d=3.17068e-08 t=6354
gam1 jat6 	今日	c=16 d=0.151235 t=6354
gam1 jyu4 	金魚	c=1 d=3.52842e-10 t=6354
gam1 m4 	甘唔	c=1 d=4.03978e-14 t=6354
gam1 maan5 	今晚	c=19 d=0.0247549 t=6354
gam1 nin4 	今年	c=4 d=0.301203 t=6354
gam1 pun4 	金盆	c=1 d=0.0122161 t=6354
gam1 ziu1 	今朝	c=3 d=2.37755e-08 t=6354
gam2 go1 	錦歌	c=1 d=2.02626e-14 t=6354
gam2 nei5 	噉你	c=1 d=0.0184997 t=6354
gam2 sau6 	感受	c=1 d=0.932394 t=6354
gam2 ze6 	感謝	c=1 d=1.43777e-07 t=6354
gam3 	咁	c=51 d=2.18535 t=6354
gam3 do1 jan4 	咁多人	c=1 d=0.143704 t=6354
gam3 do1 jat6 	咁多日	c=1 d=1.28534e-12 t=6354
gam3 ge3 waa6 	咁嘅話	c=1 d=0.000452827 t=6354
gam3 lan2 	咁撚	c=1 d=1.17695e-05 t=6354
gan1 	根	c=6 d=6.44491e-10 t=6354
gan1 fung1 	跟風	c=1 d=8.39743e-05 t=6354
gan1 geoi3 	根據	c=1 d=0.127454 t=6354
gan1 nei5 	跟你	c=1 d=4.10935e-09 t=6354
gan1 zyu6 	跟住	c=1 d=4.66697e-06 t=6354
gan2 	緊	c=12 d=0.0418752 t=6354
gan6 paai4 	近排	c=2 d=5.53061e-05 t=6354
gang1 san1 	更新	c=1 d=2.45618e-13 t=6354
gang2 hai6 	梗係	c=1 d=2.09736e-08 t=6354
gang3 do1 	更多	c=1 d=2.4796e-07 t=6354
gang3 gaa1 	更加	c=4 d=6.96715e-10 t=6354
gau1 	鳩	c=7 d=0.162668 t=6354
gau2 	狗	c=1 d=7.178e-12 t=6354
gau2 lung4 	九龍	c=1 d=1.02072e-06 t=6354
gau3 	夠	c=3 d=2.88039e-05 t=6354
gau3 daam2 sei2 	夠膽死	c=1 d=0.0108347 t=6354
gau3 ging2 	究竟	c=2 d=0.276651 t=6354
gau6 	舊	c=1 d=0.637628 t=6354
ge3 	嘅	c=103 d=2.05086 t=6354
ge3 je5 	嘅嘢	c=1 d=3.83023e-05 t=6354
ge3 me1 	嘅咩	c=3 d=0.00285327 t=6354
ge3 si4 hau6 	嘅時候	c=1 d=7.2652e-07 t=6354
ge3 waa2 	嘅話	c=25 d=0.822535 t=6354
gei1 	機	c=5 d=0.000269732 t=6354
gei1 bun2 soeng6 	基本上	c=3 d=3.89873e-08 t=6354
gei1 piu3 	機票	c=1 d=7.17434e-06 t=6354
gei1 wui6 	機會	c=2 d=0.0327964 t=6354
gei2 	幾	c=10 d=0.51396 t=6354
gei2 ci3 	幾次	c=1 d=1.52642e-05 t=6354
gei2 dim2 	幾點	c=13 d=0.0334392 t=6354
gei2 do1 	幾多	c=8 d=0.0515415 t=6354
gei2 do1 go3 	幾多個	c=1 d=7.36097e-14 t=6354
gei2 do1 jan4 	幾多人	c=1 d=6.56132e-14 t=6354
gei2 go3 	幾個	c=2 d=6.72284e-06 t=6354
gei2 haa6 	幾下	c=1 d=0.26054 t=6354
gei2 hou2 	幾好	c=3 d=0.0359725 t=6354
gei2 jat6 	幾日	c=1 d=7.6799e-13 t=6354
gei2 nin4 	幾年	c=1 d=3.77385e-07 t=6354
gei2 si4 	幾時	c=6 d=0.953293 t=6354
gei3 	記	c=3 d=2.08363e-09 t=6354
gei3 co3 	記錯	c=1 d=0.271173 t=6354
gei3 dak1 	記得	c=4 d=2.41181e-08 t=6354
gei3 jik1 	記憶	c=1 d=3.54611e-10 t=6354
gei3 jin4 	既然	c=1 d=8.0918e-10 t=6354
geng1 	驚	c=1 d=1.80958e-07 t=6354
geoi1 	居	c=1 d=6.52748e-12 t=6354
geoi2 baan6 	舉辦	c=3 d=1.92977e-12 t=6354
geoi2 hang4 	舉行	c=4 d=0.000808767 t=6354
geoi3 	句	c=2 d=1.7649e-07 t=6354
geoi3 zi2 	句子	c=2 d=0.408608 t=6354
geoi6 daan2 	巨蛋	c=0 d=0.00213864 t=6354
gin1 	堅	c=1 d=0.00394621 t=6354
gin3 	見	c=1 d=4.878e-05 t=6354
gin3 dou2 	見到	c=5 d=0.902153 t=6354
gin3 gwo3 	見過	c=1 d=0.557106 t=6354
gin3 ji5 	建議	c=6 d=0.99007 t=6354
gin3 m4 dou3 	見唔到	c=1 d=0.0387742 t=6354
gin6 	件	c=2 d=2.16776e-05 t=6354
ging1 gwo3 	經過	c=1 d=0.000769323 t=6354
ging1 jat1 si6 	經一事	c=1 d=5.17291e-11 t=6354
ging1 jim6 	經驗	c=2 d=3.85028e-07 t=6354
ging1 lik6 	經歷	c=1 d=5.34152e-06 t=6354
ging2 jin4 	竟然	c=3 d=0.0759578 t=6354
ging3 zang1 	競爭	c=1 d=0.0112206 t=6354
ging6 	勁	c=6 d=0.308856 t=6354
ging6 do1 	勁多	c=1 d=0.367879 t=6354
ging6 go1 	勁歌	c=0 d=7.61668e-05 t=6354
ging6 go1 wui5 	勁歌會	c=1 d=0.000765486 t=6354
git3 fan1 	結婚	c=1 d=0.0275983 t=6354
git3 gwo2 	結果	c=5 d=0.215168 t=6354
git3 ji4 loeng6 	潔而亮	c=1 d=2.74131e-11 t=6354
git3 sik1 	結識	c=1 d=0.0871609 t=6354
git6 	杰	c=3 d=5.86033e-12 t=6354
giu3 	叫	c=17 d=1.95417 t=6354
giu3 dak1 	叫得	c=1 d=0.000303539 t=6354
giu3 jan4 	叫人	c=1 d=0.351692 t=6354
giu3 ngo5 	叫我	c=1 d=8.65906e-13 t=6354
go1 	哥	c=1 d=5.27741e-11 t=6354
go1 	歌	c=5 d=0.0552049 t=6354
go1 daan1 	歌單	c=1 d=4.38459e-07 t=6354
go1 mai4 	歌迷	c=2 d=0.0172077 t=6354
go1 sau2 	歌手	c=1 d=2.04134e-13 t=6354
go1 sing1 	歌聲	c=1 d=7.47094e-12 t=6354
go2 	嗰	c=19 d=0.828047 t=6354
go2 bin1 	嗰邊	c=6 d=1.20334e-05 t=6354
go2 bou6 	嗰部	c=1 d=0.000300519 t=6354
go2 di1 	嗰啲	c=21 d=0.731294 t=6354
go2 dou6 	嗰度	c=2 d=0.00597602 t=6354
go2 fan6 	嗰份	c=1 d=1.14216e-05 t=6354
go2 gaan3 	嗰間	c=2 d=0.000422213 t=6354
go2 geoi3 	嗰句	c=1 d=8.76574e-10 t=6354
go2 go3 	嗰個	c=22 d=0.099792 t=6354
go2 jat6 	嗰日	c=1 d=0.000488095 t=6354
go2 tiu4 	嗰條	c=1 d=1.83219e-06 t=6354
go2 wai6 	嗰位	c=1 d=6.96586e-12 t=6354
go2 zan6 si4 	嗰陣時	c=9 d=7.43514e-06 t=6354
go3 	個	c=125 d=6.56914 t=6354
go3 bin1 	個邊	c=1 d=9.17233e-14 t=6354
go3 dou6 	個度	c=2 d=9.06423e-11 t=6354
go3 go3 	個個	c=2 d=0.900325 t=6354
go3 jat6 	個日	c=1 d=0.000173384 t=6354
go3 ji4 	個兒	c=1 d=3.10631e-11 t=6354
go3 maan5 	個晚	c=1 d=1.08421e-10 t=6354
go3 meng2 	個名	c=1 d=1.38474e-06 t=6354
goi1 jung6 	該用	c=1 d=9.44845e-10 t=6354
goi2 	改	c=6 d=0.231782 t=6354
goi2 bin3 	改變	c=1 d=1.50421e-09 t=6354
goi2 faan1 	改翻	c=1 d=3.45856e-10 t=6354
goi2 jung6 	改用	c=1 d=9.49581e-10 t=6354
gok3 dak1 	覺得	c=6 d=0.31086 t=6354
gok3 dou6 	角度	c=1 d=2.13384e-05 t=6354
gok3 saan2 dung1 sai1 	各散東西	c=1 d=5.08101e-06 t=6354
gok3 wai2 	各位	c=1 d=1.55376e-08 t=6354
gon1 zeng6 	乾淨	c=1 d=0.436049 t=6354
gong1 zaak6 man4 	江澤民	c=2 d=2.81143e-07 t=6354
gong2 	講	c=15 d=0.0987193 t=6354
gong2 dak1 	講得	c=1 d=0.0357931 t=6354
gong2 gan2 	講緊	c=3 d=7.27763e-09 t=6354
gong2 je5 	講嘢	c=2 d=3.87227e-08 t=6354
gong2 me1 	講咩	c=1 d=2.69398e-12 t=6354
gong2 neoi2 	港女	c=1 d=0.0278757 t=6354
gong2 siu3 	講笑	c=1 d=0.20089 t=6354
gong2 zan1 	講真	c=4 d=0.0273366 t=6354
gou1 	高	c=1 d=3.34074e-14 t=6354
gou3 baak6 	告白	c=1 d=0.00135358 t=6354
gu2 	估	c=3 d=0.0102047 t=6354
gu2 dou2 	估到	c=1 d=3.42472e-12 t=6354
gu2 haa6 	估下	c=1 d=0.00367942 t=6354
gu2 zai2 	故仔	c=1 d=0.0105145 t=6354
gu3 	故	c=1 d=5.41101e-11 t=6354
guk1 gung1 	鞠躬	c=1 d=4.90792e-10 t=6354
gun1 zung3 	觀衆	c=1 d=0.00115345 t=6354
gun2 	館	c=1 d=8.48327e-07 t=6354
gun3 ming4 	冠名	c=0 d=1.48232e-14 t=6354
gun3 ming4 zaan3 zo6 	冠名贊助	c=1 d=1.48975e-13 t=6354
gung1 	工	c=3 d=0.856424 t=6354
gung1 cing4 si1 	工程師	c=2 d=0.869358 t=6354
gung1 fo3 	功課	c=1 d=0.394554 t=6354
gung1 geoi6 jan4 	工具人	c=1 d=2.92492e-09 t=6354
gung1 hoi1 	公開	c=1 d=2.22781e-12 t=6354
gung1 jip6 	工業	c=1 d=1.30117e-09 t=6354
gung1 jip6 daai6 haa6 	工業大廈	c=1 d=1.28823e-09 t=6354
gung1 nei5 	供你	c=1 d=1.41661e-09 t=6354
gung1 si1 	公司	c=6 d=0.132064 t=6354
gung1 zok3 	工作	c=2 d=7.77845e-07 t=6354
gung1 zung3 	公衆	c=1 d=2.26148e-12 t=6354
gwaa3 	掛	c=6 d=1.02731 t=6354
gwaa3 zyu6 	掛住	c=2 d=0.00103954 t=6354
gwaai3 	怪	c=2 d=1.56413e-09 t=6354
gwaan1 hai6 	關係	c=1 d=4.85744e-06 t=6354
gwaan3 	慣	c=3 d=0.00155864 t=6354
gwai2 hai6 	鬼係	c=1 d=6.16116e-09 t=6354
gwai3 	貴	c=2 d=0.0900434 t=6354
gwai6 	櫃	c=1 d=4.72527e-05 t=6354
gwat1 zi2 	橘子	c=1 d=5.67569e-14 t=6354
gwo3 	過	c=5 d=0.0180431 t=6354
gwo3 hei3 	過氣	c=1 d=5.70316e-12 t=6354
gwo3 je2 	過夜	c=1 d=6.20913e-12 t=6354
gwo3 zo2 	過左	c=1 d=1.32382e-07 t=6354
gwo3 zo2 sou2 	過左數	c=1 d=1.33044e-06 t=6354
gwok3 fu3 sing4 	郭富城	c=1 d=0.0139818 t=6354
gwok3 gaa1 	國家	c=1 d=6.44694e-13 t=6354
gwok3 jyu5 	國語	c=1 d=2.54982e-12 t=6354
gwok3 zai3 	國際	c=1 d=2.60717e-09 t=6354
gwong2 coeng4 	廣場	c=3 d=0.00281496 t=6354
gwong2 dung1 waa2 	廣東話	c=1 d=2.62747e-12 t=6354
gyun2 	卷	c=3 d=0.000472566 t=6354
haa1 	蝦	c=1 d=0.000197455 t=6354
haa5 haa5 	下下	c=1 d=6.70662e-07 t=6354
haa6 	下	c=28 d=0.157372 t=6354
haa6 baan1 	下班	c=1 d=0.402524 t=6354
haa6 ci3 	下次	c=2 d=0.00433948 t=6354
haa6 coeng4 	下場	c=1 d=9.85951e-11 t=6354
haa6 go3 	下個	c=2 d=1.04651e-07 t=6354
haa6 min6 	下面	c=4 d=0.822843 t=6354
haa6 ng5 	下午	c=1 d=3.05954e-09 t=6354
haa6 nin2 	下年	c=4 d=0.000887402 t=6354
haa6 sing1 kei4 	下星期	c=1 d=4.54077e-07 t=6354
haak3 	嚇	c=1 d=3.99687e-06 t=6354
haam3 	喊	c=1 d=0.782705 t=6354
haam4 zip3 	銜接	c=1 d=2.83259e-14 t=6354
haan4 	閒	c=1 d=0.0428521 t=6354
haan6 ding6 	限定	c=1 d=0.00134683 t=6354
haang1 hau2 	坑口	c=4 d=2.57601e-10 t=6354
haang4 	行	c=1 d=6.33241e-08 t=6354
haang4 dou3 	行到	c=2 d=1.8506e-06 t=6354
haang4 saan1 	行山	c=1 d=0.00177315 t=6354
haau2 	考	c=1 d=7.60348e-13 t=6354
haau2 leoi6 	考慮	c=4 d=1.84623e-09 t=6354
haau2 si3 	考試	c=1 d=2.84533e-08 t=6354
haau6 gwo2 	效果	c=3 d=0.0422517 t=6354
hai1 	閪	c=1 d=1.81865e-07 t=6354
hai1 mai4 	閪迷	c=2 d=0.0709926 t=6354
hai2 	喺	c=53 d=1.23941 t=6354
hai2 gwaa3 	喺啩	c=1 d=1.90696e-06 t=6354
hai6 	係	c=147 d=6.45921 t=6354
hai6 	系	c=1 d=8.91821e-07 t=6354
hai6 lit6 	系列	c=1 d=0.151072 t=6354
hai6 mai6 	係咪	c=24 d=0.482665 t=6354
hai6 mat1 	係乜	c=1 d=5.38494e-13 t=6354
hai6 me1 	係咩	c=1 d=5.03217e-10 t=6354
hai6 si4 hau6 	係時候	c=1 d=1.81457e-10 t=6354
hai6 tung2 	系統	c=1 d=7.44785e-05 t=6354
hak1 	可	c=0 d=0.00137736 t=6354
hak1 	黑	c=1 d=0.013912 t=6354
hak1 sik1 	黑色	c=2 d=4.18506e-05 t=6354
hak1 tau4 	黑頭	c=1 d=0.00660453 t=6354
hak1 waa2 min2 	可畫面	c=1 d=0.0138427 t=6354
han2 soeng2 jiu3 	很想要	c=1 d=8.15202e-09 t=6354
hang2 ding6 	肯定	c=2 d=0.000503282 t=6354
hang2 ding6 hai6 	肯定係	c=1 d=2.29605e-14 t=6354
hang4 sai2 	行駛	c=1 d=0.000483239 t=6354
hang6 zoi1 lok6 wo6 	幸災樂禍	c=1 d=0.0230521 t=6354
hap6 	合	c=2 d=0.000206545 t=6354
hap6 	盒	c=2 d=0.00042148 t=6354
hap6 gung6 	合共	c=1 d=1.44523e-09 t=6354
hau4 lung4 	喉嚨	c=1 d=0.000160856 t=6354
hau5 fan2 	厚粉	c=1 d=0.00657159 t=6354
hau6 	後	c=6 d=0.162885 t=6354
hau6 gwo2 	後果	c=2 d=0.00120958 t=6354
hau6 min6 	後面	c=2 d=0.0136366 t=6354
hau6 nin2 	後年	c=1 d=4.15998e-06 t=6354
hau6 saang1 	後生	c=1 d=0.113042 t=6354
hau6 sou3 	後數	c=1 d=2.37089e-09 t=6354
hau6 toi4 	後臺	c=1 d=0.024234 t=6354
hei1 	熙	c=2 d=9.76152e-12 t=6354
hei1 mong6 	希望	c=8 d=0.420622 t=6354
hei2 fun1 	喜歡	c=0 d=9.85951e-12 t=6354
hei2 fun1 jat1 go3 jan4 	喜歡一個人	c=1 d=9.90893e-11 t=6354
hei2 kek6 	喜劇	c=0 d=2.60806e-14 t=6354
hei2 san1 	起身	c=1 d=7.41575e-13 t=6354
hei3 fei1 	戲飛	c=1 d=1.96637e-14 t=6354
heoi2 siu2 ze2 	許小姐	c=1 d=5.06789e-05 t=6354
heoi3 	去	c=45 d=1.41055 t=6354
hin2 ging3 tai2 juk6 gun2 	顯徑體育館	c=1 d=3.09029e-09 t=6354
hin2 kaat1 	顯卡	c=0 d=3.57311e-12 t=6354
hin2 kaat1 siu2 uk1 tiu4 	顯卡小屋條	c=1 d=3.59102e-11 t=6354
hing1 sung1 	輕鬆	c=1 d=1.17072e-06 t=6354
hing1 sung1 laa1 	輕鬆啦	c=1 d=1.15364e-05 t=6354
hing3 ceoi3 	興趣	c=5 d=0.194009 t=6354
hing3 zuk1 	慶祝	c=2 d=0.00748391 t=6354
ho2 	可	c=0 d=4.66936e-13 t=6354
ho2 ji5 	可以	c=48 d=0.679539 t=6354
ho2 m4 ho2 ji5 	可唔可以	c=1 d=4.69276e-12 t=6354
ho2 nang4 	可能	c=5 d=0.0907252 t=6354
ho4 	河	c=1 d=3.36445e-09 t=6354
ho4 gun1 	荷官	c=1 d=1.46353e-10 t=6354
ho4 lei5 wut6 	荷里活	c=1 d=5.31669e-10 t=6354
hoe1 	靴	c=2 d=6.0748e-13 t=6354
hoeng1 gong2 	香港	c=33 d=1.30259 t=6354
hoeng1 gong2 dak6 bit6 hang4 zing3 keoi1 	香港特別行政區	c=1 d=3.0291e-09 t=6354
hoeng1 gong2 fo1 gei6 daai6 hok6 	香港科技大學	c=2 d=1.00723e-06 t=6354
hoeng1 gong2 jan4 	香港人	c=1 d=2.16197e-12 t=6354
hoeng1 gong2 tin1 man4 toi4 	香港天文臺	c=1 d=1.42395e-11 t=6354
hoi1 	開	c=11 d=0.275542 t=6354
hoi1 ci2 	開始	c=9 d=0.398614 t=6354
hoi1 coeng4 	開場	c=1 d=1.73443e-08 t=6354
hoi1 fong3 	開放	c=1 d=0.852144 t=6354
hoi1 kai2 	開啓	c=1 d=2.07219e-13 t=6354
hoi1 sam1 	開心	c=2 d=0.00275323 t=6354
hoi1 sam1 hoi1 sam1 	開心開心	c=1 d=5.38219e-07 t=6354
hoi1 wui2 	開會	c=1 d=1.58953e-11 t=6354
hoi2 naam4 gai1 faan6 	海南雞飯	c=1 d=1.43851e-13 t=6354
hoi2 pong4 	海傍	c=5 d=0.0209647 t=6354
hok6 baa3 	學霸	c=1 d=0.913931 t=6354
hok6 dim3 	學店	c=1 d=1.70067e-12 t=6354
hok6 haau6 	學校	c=3 d=2.60572e-08 t=6354
hok6 wai2 	學位	c=1 d=5.6445e-08 t=6354
hon2 gin3 	罕見	c=1 d=6.99959e-10 t=6354
hon3 bou2 	漢堡	c=0 d=7.95075e-10 t=6354
hon3 goi1 	看該	c=1 d=0.396531 t=6354
hon3 zi6 	漢字	c=1 d=0.40657 t=6354
hon4 gwok3 	韓國	c=0 d=0.00209629 t=6354
hon4 gwok3 jyu2 	韓國魚	c=1 d=0.021068 t=6354
hong4 	行	c=2 d=0.0110536 t=6354
hou2 	好	c=27 d=1.76741 t=6354
hou2 caa1 	好差	c=1 d=0.00184551 t=6354
hou2 ci5 	好似	c=36 d=2.03348 t=6354
hou2 coi2 	好彩	c=2 d=0.0100305 t=6354
hou2 daai6 	好大	c=1 d=4.90625e-06 t=6354
hou2 dak1 	好得	c=1 d=4.26529e-06 t=6354
hou2 di1 	好啲	c=3 d=0.000370744 t=6354
hou2 do1 	好多	c=9 d=0.354072 t=6354
hou2 do1 jan4 	好多人	c=1 d=3.29044e-12 t=6354
hou2 do1 si4 hau6 	好多時候	c=1 d=0.218712 t=6354
hou2 faai3 	好快	c=1 d=3.73821e-13 t=6354
hou2 fung1 kau4 	好風球	c=1 d=1.43109e-11 t=6354
hou2 ge3 	好嘅	c=1 d=2.52487e-14 t=6354
hou2 gwai3 	好貴	c=1 d=0.000178665 t=6354
hou2 hou2 	好好	c=1 d=2.15639e-11 t=6354
hou2 hou2 sik6 	好好食	c=1 d=1.44572e-13 t=6354
hou2 laa1 	好啦	c=2 d=1.31067e-06 t=6354
hou2 lan2 	好撚	c=1 d=0.0873716 t=6354
hou2 lan2 gwai3 	好撚貴	c=1 d=0.878095 t=6354
hou2 mong4 	好忙	c=1 d=4.3755e-12 t=6354
hou2 naan4 	好難	c=1 d=7.91244e-11 t=6354
hou2 ngaan5 	好眼	c=0 d=0.00443785 t=6354
hou2 ngaan5 fan3 	好眼訓	c=1 d=0.044601 t=6354
hou2 noi6 	好內	c=1 d=1.41979e-06 t=6354
hou2 paa3 	好怕	c=1 d=2.63929e-06 t=6354
hou2 san1 fu2 	好辛苦	c=1 d=4.89442e-07 t=6354
hou2 sik1 	好識	c=2 d=3.85296e-08 t=6354
hou2 siu2 sou3 	好少數	c=1 d=1.85155e-12 t=6354
hou2 soeng2 	好想	c=1 d=0.0475963 t=6354
hou2 suk6 	好熟	c=1 d=2.1616e-10 t=6354
hou2 tai2 	好睇	c=1 d=0.0913623 t=6354
hou2 teoi1 gaai3 	好推介	c=1 d=9.93119e-08 t=6354
hou2 waan2 	好玩	c=1 d=1.36129e-11 t=6354
hou2 zeng3 	好正	c=1 d=1.84582e-05 t=6354
hou3 kei4 	好奇	c=1 d=6.46363e-14 t=6354
hou3 sik1 	好色	c=1 d=3.39942e-13 t=6354
hou6 	號	c=25 d=0.028886 t=6354
hou6 maa5 	號碼	c=5 d=0.427415 t=6354
huk1 	哭	c=3 d=0.00719046 t=6354
hung1 gaan1 gam2 	空間感	c=1 d=0.000287295 t=6354
hung4 	熊	c=1 d=1.46682e-07 t=6354
hung4 ham3 	紅磡	c=1 d=1.15106e-08 t=6354
hung4 luk6 dang1 	紅綠燈	c=1 d=0.425283 t=6354
hyut3 hau2 pan3 jan4 	血口噴人	c=1 d=1.80989e-09 t=6354
in1 toeng2 	intern	c=0 d=0.018452 t=6354
in1 toeng2 e6 liu5 	intern誒了	c=1 d=0.185444 t=6354
jaa5 si6 	也是	c=1 d=2.8175e-10 t=6354
jam2 	飲	c=2 d=4.01197e-12 t=6354
jam2 zau2 	飲酒	c=1 d=0.319819 t=6354
jam6 gwan1 syun2 zaak6 	任君選擇	c=1 d=0.000363402 t=6354
jam6 ho4 	任何	c=1 d=0.00107547 t=6354
jam6 ngo5 hang4 	任我行	c=1 d=7.52398e-07 t=6354
jan1 wai6 	因爲	c=6 d=0.217621 t=6354
jan2 m4 zyu6 	忍唔住	c=1 d=0.000259956 t=6354
jan3 nei4 	印尼	c=1 d=0.0780817 t=6354
jan3 zoeng6 	印象	c=1 d=3.29727e-07 t=6354
jan4 	人	c=28 d=1.45533 t=6354
jan4 	仁	c=0 d=0.00211736 t=6354
jan4 dei6 	人地	c=2 d=7.78221e-14 t=6354
jan4 gung1 	人工	c=1 d=0.0206508 t=6354
jan4 mat2 	人物	c=0 d=0.019593 t=6354
jan4 tai2 	人體	c=1 d=8.25526e-10 t=6354
jan4 wai4 	人爲	c=1 d=0.00111936 t=6354
jan5 jung6 	引用	c=1 d=0.00096827 t=6354
jap6 	入	c=13 d=0.154316 t=6354
jap6 dou3 	入到	c=1 d=0.000122182 t=6354
jap6 heoi3 	入去	c=1 d=2.19958e-09 t=6354
jap6 hong4 	入行	c=1 d=0.00752142 t=6354
jap6 lai4 	入嚟	c=1 d=1.26599e-10 t=6354
jap6 m4 dou2 	入唔到	c=1 d=7.66137e-14 t=6354
jap6 min4 	入眠	c=1 d=0.810584 t=6354
jat1 	一	c=3 d=7.6626e-09 t=6354
jat1 bun1 	一般	c=1 d=1.49335e-12 t=6354
jat1 cai3 	一切	c=4 d=0.0046135 t=6354
jat1 cai3 waan4 hou2 	一切還好	c=1 d=0.0231676 t=6354
jat1 ci3 	一次	c=3 d=1.25073e-05 t=6354
jat1 cin1 go3 	一千個	c=2 d=4.06556e-09 t=6354
jat1 di1 	一啲	c=2 d=5.21537e-11 t=6354
jat1 ding6 	一定	c=1 d=1.33067e-08 t=6354
jat1 fan6 	一份	c=1 d=6.74139e-09 t=6354
jat1 go3 	一個	c=7 d=1.22852 t=6354
jat1 go3 jyut6 	一個月	c=1 d=0.0303487 t=6354
jat1 hoeng3 	一向	c=1 d=0.0168231 t=6354
jat1 jat6 	一日	c=1 d=0.000115067 t=6354
jat1 jyut6 	一月	c=2 d=0.0205756 t=6354
jat1 lap1 	一粒	c=0 d=9.02809e-05 t=6354
jat1 lap1 daan2 	一粒蛋	c=1 d=0.000907334 t=6354
jat1 loeng6 	一輛	c=0 d=0.00889216 t=6354
jat1 mei2 	一味	c=1 d=6.57382e-07 t=6354
jat1 nin4 	一年	c=4 d=0.00831562 t=6354
jat1 sang1 	一生	c=1 d=4.08886e-09 t=6354
jat6 	日	c=13 d=0.0152117 t=6354
jat6 bun2 	日本	c=2 d=1.17108e-05 t=6354
jat6 jat6 	日日	c=2 d=0.000219837 t=6354
jat6 kei4 	日期	c=0 d=3.51812e-06 t=6354
jat6 ngau4 	日牛	c=1 d=0.951229 t=6354
jat6 zi2 	日子	c=1 d=4.50645e-06 t=6354
jau4 	由	c=3 d=1.30053e-09 t=6354
jau4 kei4 si6 	尤其是	c=1 d=9.35125e-06 t=6354
jau4 lei4 fan6 zi2 	遊離份子	c=1 d=0.0219278 t=6354
jau4 zau2 	遊走	c=1 d=2.27715e-05 t=6354
jau5 	友	c=1 d=5.21319e-14 t=6354
jau5 	有	c=74 d=4.03286 t=6354
jau5 bin1 go3 	有邊個	c=1 d=4.08955e-11 t=6354
jau5 ceoi3 	有趣	c=1 d=0.440432 t=6354
jau5 dak1 	有得	c=1 d=0.000466618 t=6354
jau5 dak1 keoi5 	有得佢	c=1 d=1.32106e-11 t=6354
jau5 di1 	有啲	c=11 d=0.0315576 t=6354
jau5 dim2 ji4 	有點兒	c=1 d=0.379083 t=6354
jau5 fan2 	有份	c=2 d=9.6633e-07 t=6354
jau5 gei1 wui2 	有機會	c=2 d=0.000106777 t=6354
jau5 go3 	有個	c=5 d=0.288062 t=6354
jau5 gwaan1 	有關	c=1 d=5.9349e-10 t=6354
jau5 hing1 ceoi3 	有興趣	c=1 d=1.59722e-09 t=6354
jau5 jan4 	有人	c=2 d=9.44118e-11 t=6354
jau5 kwai5 	有愧	c=1 d=1.19206e-08 t=6354
jau5 me1 so2 wai6 	有咩所謂	c=1 d=8.56998e-09 t=6354
jau5 mou4 	有無	c=16 d=0.000760433 t=6354
jau5 mou4 hing1 ceoi3 	有無興趣	c=2 d=1.60081e-06 t=6354
jau5 mou4 jung6 	有無用	c=1 d=2.44351e-11 t=6354
jau5 mou4 tou4 	有無圖	c=1 d=1.94046e-05 t=6354
jau5 paai4 	有排	c=1 d=0.00324708 t=6354
jau5 pang4 jau5 	有朋友	c=1 d=0.00151098 t=6354
jau5 tiu4 	有條	c=1 d=2.08151e-07 t=6354
jau6 	又	c=9 d=0.946504 t=6354
jau6 bin1 	右邊	c=1 d=0.0608101 t=6354
jau6 hai6 	又係	c=2 d=0.0164078 t=6354
jau6 jiu3 	又要	c=1 d=0.000258659 t=6354
je4 bei2 	耶比	c=1 d=9.35285e-08 t=6354
je4 gwo2 	椰果	c=1 d=0.0769192 t=6354
je5 	嘢	c=32 d=1.40823 t=6354
je5 	野	c=4 d=4.34044e-12 t=6354
je5 o4 	嘢哦	c=1 d=0.00680566 t=6354
je6 maan5 	夜晚	c=2 d=0.00172083 t=6354
ji1 	衣	c=1 d=9.3062e-08 t=6354
ji1 laai6 	依賴	c=1 d=2.31794e-08 t=6354
ji1 lei6 saa1 baak6 tai2 juk6 gun2 	伊利沙白體育館	c=1 d=0.0131019 t=6354
ji3 si1 	意思	c=3 d=0.0515605 t=6354
ji4 	而	c=6 d=0.000131861 t=6354
ji4 ce2 	而且	c=1 d=0.000278804 t=6354
ji4 gaa1 	宜家	c=18 d=1.73447 t=6354
ji4 maa1 	姨媽	c=1 d=0.371577 t=6354
ji4 man4 	移民	c=1 d=3.07436e-07 t=6354
